,Nico1:epd1,Nico1:epd1,Nico1:epd1,Nico1:epd2,Nico1:epd2,Nico1:epd2,Nico1:bd2,Nico1:bd2,Nico1:bd2,Nico1:abd2,Nico1:abd2,Nico1:abd2,Nico1:abg1,Nico1:abg1,Nico1:abg1,Nico1:abg2,Nico1:abg2,Nico1:abg2
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
563,487.493,1092.21,1485.32,499.905,676.777,1506.25,497.324,1105.93,1154.5,283.827,912.403,1103.77,504.411,634.845,1177.21,290.423,791.088,1080.22
564,487.72,1092.62,1485.31,500.1,676.53,1505.66,498.424,1109.91,1155.43,281,919.166,1104.48,507.051,632.262,1177.72,288.685,782.755,1081.02
565,488.489,1093.7,1486.14,500.563,675.583,1505.63,498.076,1113.78,1156.21,278.588,926.892,1104.36,509.02,628.517,1177.34,287.984,774.631,1080.4
566,489.452,1095.17,1486.66,500.997,674.71,1505.57,497.43,1117.65,1156.99,275.218,935.209,1104.56,510.819,624.451,1177.5,287.648,766.138,1080.24
567,489.9,1094.76,1486.26,501.372,673.931,1505.2,497.155,1122.13,1157.57,271.473,944.826,1103.99,513.548,619.271,1177.61,287.571,756.889,1080.09
568,490.701,1095.28,1486.46,501.875,672.861,1504.89,497.709,1127.55,1158.36,267.843,955.955,1103.54,516.529,613.461,1178.63,287.653,746.376,1080.39
569,491.316,1095.59,1486.52,502.425,671.785,1504.64,498.269,1133.24,1159.62,263.748,967.282,1102.74,519.251,607.44,1180.35,288.066,736.188,1079.57
570,491.936,1095.78,1486.89,502.841,671,1504.44,499.068,1138.76,1160.99,259.464,980.32,1101.96,521.402,602.481,1182.69,288.586,724.928,1078.28
571,492.593,1096.07,1487.27,503.004,670.414,1504.38,500.167,1144.38,1162.51,255.706,993.87,1101.3,523.546,597.765,1184.15,289.209,712.935,1077.12
572,493.28,1096.47,1487.81,502.939,669.937,1504.33,501.174,1149.89,1164.22,252.076,1007.7,1100.19,526.245,592.609,1185.15,289.706,700.247,1075.86
573,493.723,1096.69,1488.17,502.646,669.512,1504.27,502.16,1155.38,1165.99,248.578,1022.06,1099.31,529.366,587.179,1186.3,290.478,687.562,1074.12
574,493.979,1096.9,1488.57,502.08,669.077,1504.28,503.22,1160.45,1167.76,245.683,1036.94,1098.73,532.18,581.652,1188.02,291.474,674.551,1072.63
575,494.172,1096.95,1488.99,501.384,668.57,1504.5,504.214,1165.41,1169.53,243.328,1051.73,1098.03,534.729,576.834,1189.89,292.49,660.984,1071.26
576,494.311,1096.94,1489.44,500.806,668.265,1504.5,505.627,1170.67,1171.56,241.152,1066.44,1097.45,537.257,571.928,1192.05,293.77,647.569,1070.16
577,494.319,1096.83,1489.82,500.298,667.934,1504.62,507.173,1175.47,1173.51,239.226,1081.2,1097.19,539.735,567.317,1194.06,295.445,634.547,1069.32
578,494.493,1097.13,1490.55,499.704,667.373,1504.82,508.928,1180.36,1175.55,237.871,1095.66,1097.38,542.049,562.952,1195.76,296.866,621.746,1068.63
579,494.507,1097.12,1490.98,499.134,666.547,1505.07,510.724,1185.01,1177.76,237.02,1109.98,1098.06,544.391,558.452,1197.57,298.719,609.512,1068.23
580,494.649,1097.24,1491.54,498.735,665.816,1505.35,512.58,1189.5,1180.02,236.66,1124.13,1099.28,546.685,553.86,1200.41,300.737,597.093,1068.75
581,495.003,1097.2,1492.03,498.429,665.124,1505.69,514.27,1193.9,1182.38,236.542,1136.99,1100.48,548.944,549.666,1202.66,302.799,585.24,1069.51
582,495.584,1097.25,1492.76,498.219,664.563,1506.04,516.04,1197.87,1184.8,237.194,1149.91,1102.38,551.177,545.712,1204.65,305,574.088,1070.11
583,496.509,1097.61,1494.23,497.858,663.899,1506.43,517.958,1201.69,1187.33,238.024,1161.59,1103.98,554.049,539.694,1209.29,307.177,563.575,1071.1
584,497.073,1097.2,1494.53,497.39,663.091,1507.05,519.998,1205.54,1190.06,239.155,1172.79,1106.12,555.652,537.575,1210.45,309.33,553.61,1072.3
585,497.693,1097.3,1495.56,496.787,662.312,1507.71,521.895,1208.16,1192.03,240.723,1183.77,1108.37,557.762,534.167,1212.98,311.486,544.061,1073.66
586,497.933,1096.94,1495.81,496.24,661.66,1508.36,524.412,1211.38,1194.33,242.118,1193.61,1110.66,559.724,530.827,1215.36,313.657,534.878,1074.8
587,498.26,1096.63,1496.3,495.522,660.964,1508.91,526.763,1214.38,1196.9,244.16,1203.38,1113,561.32,527.972,1217.72,315.631,526.571,1076.59
588,498.604,1096.23,1496.91,494.851,658.846,1510.44,529.25,1217.1,1199.2,246.183,1211.6,1114.96,562.72,525.211,1220.2,317.416,518.945,1077.76
589,498.956,1096.17,1497.93,493.461,659.409,1510.02,531.719,1219.05,1201.2,248.712,1220.08,1117.61,563.99,522.506,1222.31,319.21,511.81,1079.2
590,499.014,1095.28,1497.99,492.271,658.841,1510.14,534.213,1221.52,1203.39,251.3,1227.18,1119.69,564.936,520.428,1223.99,320.785,504.757,1080.56
591,499.185,1094.65,1498.51,490.718,658.022,1510.74,536.776,1222.5,1205.28,253.663,1233.92,1121.79,565.634,518.047,1225.85,321.982,498.668,1081.36
592,499.411,1094.07,1499.02,489.203,657.624,1510.66,539.069,1224.15,1207.33,256.365,1240.48,1123.82,565.952,516.221,1227.58,323.094,493.393,1081.72
593,499.722,1093.82,1499.82,487.35,656.884,1511.03,541.775,1224.8,1208.86,258.992,1246.26,1125.79,566.261,514.015,1229.2,323.858,488.147,1082.5
594,499.762,1092.96,1499.75,485.758,655.397,1511.89,544.204,1225.62,1210.42,261.59,1251.42,1127.53,566.237,512.526,1230.22,324.511,483.643,1082.99
595,499.938,1092.45,1500.19,483.503,655.945,1511.08,546.616,1225.51,1211.66,264.111,1256.05,1129.05,565.859,511.408,1230.84,324.677,480.068,1083.33
596,500.205,1091.65,1500.55,481.392,654.939,1511.14,549.15,1225.7,1213.06,266.669,1260.09,1130.17,565.164,509.958,1231.73,324.882,476.327,1083.6
597,500.447,1090.77,1500.84,479.342,654.308,1511.17,551.303,1225.64,1214.25,269.555,1263.26,1130.9,564.366,508.455,1232.87,324.628,474.051,1083.28
598,500.7,1089.93,1501.1,477.133,653.74,1511.08,553.626,1225.3,1215.16,272.422,1265.91,1131.41,563.237,507.329,1233.36,324.257,471.6,1083.08
599,500.932,1089.01,1501.3,474.649,652.95,1511.07,555.421,1224.48,1215.75,274.857,1268.14,1131.92,561.739,506.514,1233.54,323.531,469.863,1082.92
600,501.183,1087.99,1501.49,472.322,652.301,1510.87,557.758,1224.11,1216.77,277.548,1269.59,1131.9,560.025,505.448,1233.78,322.512,468.722,1082.44
601,501.092,1086.45,1501.41,469.924,651.612,1510.72,559.657,1222.22,1217.03,280.257,1271.36,1131.92,558.122,504.822,1233.7,320.974,468.314,1081.32
602,501.544,1086.11,1501.91,467.394,650.926,1510.61,561.524,1221.15,1217.62,282.527,1271.87,1131.19,556.108,503.578,1233.96,319.19,468.751,1079.74
603,501.581,1084.75,1501.77,464.615,650.157,1510.52,563.43,1219.4,1217.81,284.748,1271.94,1130.63,553.578,502.576,1234.05,317.343,468.721,1078.97
604,502.141,1083.7,1502.26,461.872,649.188,1510.38,565.276,1217.12,1217.77,287.171,1271.45,1129.52,550.856,502.162,1233.65,314.846,470.17,1077.46
605,502.318,1082.38,1502.15,458.823,648.351,1510.09,566.963,1215.27,1217.88,289.254,1270.68,1128.35,548.259,499.972,1234.89,312.161,471.801,1075.55
606,502.703,1081.3,1502.52,456.348,647.268,1510.58,568.626,1212.93,1217.69,291.638,1269.23,1127.09,544.527,500.462,1233.25,309.306,473.676,1074.1
607,502.934,1080.26,1502.47,453.168,646.441,1510.01,570.217,1210.33,1217.37,293.617,1266.68,1125.16,540.748,500.071,1232.53,306.168,476.48,1071.8
608,503.314,1078.98,1502.38,450.415,645.673,1509.96,571.715,1207.63,1217.05,295.799,1264.56,1123.27,536.902,499.11,1232.07,302.58,479.7,1069.68
609,503.534,1077.95,1502.38,447.063,645.381,1509.33,573.203,1204.68,1216.54,297.707,1261.94,1121.52,532.561,498.981,1231.16,298.864,483.345,1067.49
610,504.054,1076.76,1502.82,443.749,644.097,1509.35,574.804,1201.55,1215.94,299.591,1258.84,1119.23,528.034,498.499,1230.19,295.024,487.54,1064.46
611,504.782,1075,1503.51,440.524,642.615,1509.82,576.07,1198.41,1215.31,301.582,1255.31,1116.84,523.04,497.934,1229.43,290.863,491.815,1062.43
612,504.768,1072.69,1502.85,437.204,642.328,1509.46,577.107,1194.68,1214.49,303.451,1251.92,1114.8,517.967,497.903,1227.91,286.428,496.934,1059.51
613,505.578,1071.58,1503.27,433.764,641.264,1509.44,578.701,1190.5,1213.67,305.156,1247.3,1111.59,512.293,497.524,1227.17,281.993,502.598,1056.9
614,505.952,1069.68,1503.43,430.191,640.335,1509.45,580.003,1186.62,1212.89,307.036,1242.56,1108.69,506.646,497.351,1225.97,277.639,508.466,1054.15
615,506.276,1067.89,1503.52,426.428,639.532,1509.18,581.011,1183.09,1212.4,308.728,1237.13,1105.74,500.688,497.186,1224.75,273.034,515.146,1050.8
616,506.632,1065.97,1503.58,422.53,638.727,1509.2,582.481,1179.7,1211.92,310.553,1231.6,1102.49,494.358,496.872,1223.52,268.491,522.355,1047.88
617,506.985,1064.11,1503.71,418.52,637.961,1508.99,583.344,1174.26,1210.57,312.543,1225.87,1099.31,487.864,497.091,1222.03,264.713,528.512,1046.65
618,507.264,1061.94,1503.74,414.532,637.132,1508.96,584.516,1170.23,1209.81,314.295,1219.28,1095.96,481.15,497.486,1220.56,259.619,537.865,1042.18
619,507.569,1059.48,1503.64,410.428,636.089,1508.86,585.555,1165.39,1208.83,316.253,1212.86,1092.53,474.14,497.781,1219.27,255.406,546.415,1039.46
620,507.942,1057.11,1503.73,405.911,635.317,1508.83,586.777,1160.29,1207.76,317.94,1205.98,1089.23,466.853,498.306,1217.63,251.067,555.132,1036.85
621,508.31,1054.94,1503.9,401.452,634.574,1508.46,588.161,1155.24,1206.93,319.814,1199.53,1086.37,459.414,498.801,1215.89,246.929,564.469,1034.13
622,508.893,1052.41,1504.14,397.088,633.878,1508.33,589.558,1150.3,1206.25,321.609,1192.16,1083,452.012,499.203,1214.57,242.851,574.152,1031.47
623,509.414,1050.06,1504.28,392.31,632.866,1508.24,590.728,1144.84,1205.46,323.735,1184.62,1079.49,444.192,500.392,1212.77,238.923,584.306,1029.03
624,510.045,1047.25,1504.18,387.553,632.18,1508.06,591.961,1139.71,1204.61,325.748,1176.99,1076.32,436.328,501.635,1210.39,235.174,594.573,1026.59
625,510.742,1044.29,1504.23,382.612,631.852,1507.71,593.232,1134.2,1203.71,328.01,1169.14,1073.22,428.246,502.875,1208.7,231.729,605.147,1024.24
626,511.477,1041.48,1504.27,377.636,630.777,1507.54,594.557,1128.98,1203.15,329.986,1161.03,1070.12,420.066,504.464,1206.44,228.584,615.881,1022.22
627,512.477,1038.51,1504.27,372.629,630.32,1507.41,596.11,1123.87,1202.58,332.106,1153.06,1067.24,411.484,506.448,1204.65,225.728,626.921,1020.34
628,513.492,1035.79,1504.31,367.282,629.958,1506.94,597.391,1117.77,1201.49,334.813,1145.45,1064.75,403.18,508.282,1202.73,223.248,638.261,1018.27
629,514.667,1032.74,1504.49,361.891,629.664,1506.75,598.948,1112.49,1200.82,336.523,1136.95,1061.77,394.415,510.716,1200.32,221.022,649.578,1016.54
630,516.04,1029.58,1504.53,356.633,629.307,1506.4,600.488,1106.59,1199.88,338.726,1128.3,1058.85,385.606,513.33,1198.48,219.255,661.284,1014.85
631,517.326,1026.19,1504.4,350.934,629.262,1505.85,602.145,1100.98,1199.35,341.088,1120.62,1056.52,376.711,516.524,1195.94,217.418,672.847,1013.59
632,518.686,1022.85,1504.45,345.577,629.216,1505.63,603.8,1095.58,1198.77,343.368,1112.17,1053.92,368.138,519.607,1194.02,216.227,684.365,1011.95
633,520.271,1019.1,1504.29,339.928,629.028,1505.66,605.279,1089.3,1197.84,345.629,1103.78,1051.43,359.272,523.248,1191.99,215.229,695.97,1011.18
634,521.894,1015.71,1504.35,334.119,629.676,1505.35,607.225,1083.91,1197.28,348.414,1095.93,1049.42,350.489,526.89,1190.17,214.442,707.652,1010.41
635,523.497,1012.14,1504.38,328.236,630.391,1504.74,609.036,1078.19,1196.95,350.906,1087.49,1047.27,341.91,531.076,1187.98,214.068,718.754,1010.39
636,525.098,1008.38,1504.47,322.566,630.828,1504.82,610.904,1072.34,1196.46,353.531,1079.93,1045.67,333.183,535.151,1186.56,213.781,729.92,1009.87
637,526.917,1004.67,1504.38,316.749,631.981,1504.48,613.072,1066.46,1195.95,356.247,1071.98,1044.09,324.825,539.567,1184.75,213.683,741.047,1009.94
638,528.742,1001.11,1504.4,310.702,632.906,1504.34,615.408,1060.62,1195.68,358.946,1065.51,1043.2,316.41,544.087,1183.06,213.831,751.743,1010.33
639,530.635,997.207,1504.54,305.1,634.127,1504.08,617.863,1054.73,1195.34,361.618,1057.25,1041.46,308.066,548.528,1182.15,213.932,761.795,1011.45
640,532.472,993.553,1504.62,299.61,635.228,1504,620.244,1048.78,1194.88,364.389,1050.58,1040.04,299.974,553.186,1180.93,215.401,773.897,1010.51
641,534.54,989.811,1504.58,294.058,636.672,1503.77,622.885,1042.6,1194.66,367.342,1044.21,1039.11,292.423,557.253,1180.79,216.16,783.918,1011.71
642,536.607,985.772,1504.55,288.626,638.308,1503.4,625.84,1036.67,1194.46,370.385,1037.43,1038.14,283.901,563.602,1178.48,216.982,793.933,1012.59
643,538.748,981.755,1504.46,283.065,640.49,1502.73,628.848,1030.56,1194.18,373.498,1031.96,1037.71,276.136,568.911,1177.05,217.809,803.258,1014.02
644,541.04,977.718,1504.4,277.637,642.621,1502.23,631.882,1024.59,1194.06,376.433,1026.23,1036.97,268.458,575.064,1175.05,218.282,810.36,1017.4
645,543.468,973.483,1504.51,272.836,644.31,1501.84,634.914,1018.9,1194.05,380.015,1020.81,1036.39,261.156,579.82,1174.8,219.268,819.441,1018.76
646,545.99,969.301,1504.46,267.942,646.494,1501.33,638.233,1012.28,1193.83,383.241,1015.73,1035.69,253.804,585.496,1173.68,220.357,827.99,1020.39
647,548.617,964.993,1504.44,263.313,648.882,1500.97,641.616,1006.18,1193.65,386.652,1011.27,1035.37,246.72,591.068,1172.48,221.605,836.409,1021.87
648,551.169,960.902,1504.44,258.846,651.298,1500.44,645.19,1001.12,1194.24,390.699,1008.92,1036.05,239.746,596.779,1171.44,222.646,844.294,1023.75
649,553.853,956.856,1504.52,254.481,653.912,1499.99,648.741,994.062,1193.8,394.12,1003.88,1035.17,232.823,602.224,1170.76,223.092,851.996,1025.1
650,556.373,952.79,1504.77,250.253,657.136,1499.32,652.285,988.348,1194.06,397.948,999.958,1034.67,226.124,608.102,1169.74,223.646,859.513,1027.3
651,559.042,948.9,1504.92,246.04,660.111,1499.18,656.456,983.098,1194.8,401.96,997.535,1034.82,219.851,613.578,1169.37,225.398,865.341,1029.22
652,561.749,944.788,1505.02,242.277,662.418,1498.3,659.964,976.46,1194.62,405.979,995.012,1034.94,213.624,619.23,1168.77,225.839,871.723,1030.36
653,564.314,940.538,1505.21,238.787,665.555,1498.33,663.97,970.907,1195.32,410.288,992.787,1035.18,207.816,625.126,1167.98,226.733,878.077,1032.17
654,566.866,936.832,1505.63,235.398,668.98,1497.98,667.767,964.647,1195.73,414.824,990.596,1035.07,202.039,630.196,1168.01,227.921,884.112,1033.79
655,569.118,933.094,1506.22,232.217,671.642,1497.36,671.479,958.789,1196.63,419.477,988.881,1035.08,196.848,635.463,1168.12,228.544,889.729,1034.55
656,571.656,929.359,1506.58,229.38,675.134,1497.25,675.514,953.151,1197.34,424.229,988.403,1035.68,192.036,641.492,1167.97,229.148,895.091,1035.63
657,574.082,926.445,1507.52,226.751,678.917,1497.95,679.207,947.612,1198.53,428.965,987.53,1036.14,187.839,647.372,1168.36,230.091,900.288,1036.67
658,576.276,922.572,1508.17,224.136,682.41,1497.85,683.224,941.597,1199.36,433.779,987.197,1036.65,183.62,653.861,1167.78,230.799,905.074,1037.99
659,578.68,919.576,1508.95,222.196,685.749,1498.68,686.825,936.003,1200.56,438.757,986.743,1037.04,179.228,658.237,1169.32,231.339,909.445,1038.58
660,580.999,916.946,1510.13,220.409,689.214,1499.36,690.595,930.846,1201.77,443.984,986.338,1037.4,175.379,663.307,1170.43,231.191,913.772,1038.26
661,583.338,914.307,1510.96,218.624,692.961,1499.98,694.261,925.328,1203.16,449.17,985.603,1037.64,172.106,668.326,1171.83,231.968,918.208,1039.35
662,585.647,911.611,1511.96,217.332,696.142,1500.64,698.007,920.522,1204.45,454.472,987.208,1039.25,168.491,674.075,1172.2,232.63,922.41,1039.81
663,587.972,908.81,1512.71,216.022,699.369,1500.66,701.686,917.096,1206.23,459.506,987.071,1040.08,165.244,679.876,1172.46,233.409,926.603,1040.53
664,590.307,906.729,1513.81,214.816,703.438,1502.19,705.113,911.516,1207.15,464.807,987.549,1041.17,162.461,684.67,1173.48,235.071,930.404,1041.79
665,592.628,904.334,1514.52,214.313,706.766,1502.92,708.66,906.536,1208.26,470.216,988.145,1042.27,159.87,689.201,1175.44,235.79,934.058,1042.58
666,594.924,902.242,1515.15,213.34,710.114,1503.47,712.15,901.669,1209.21,475.573,988.947,1043.4,157.393,694.276,1176.39,237.077,938.314,1043.37
667,597.53,900.099,1515.83,212.769,713.596,1504.35,715.506,897.548,1210.27,480.804,989.78,1044.55,155.156,699.334,1177.47,238.041,941.962,1043.16
668,599.788,898.324,1516.25,212.267,717.636,1505.08,719.308,895.255,1211.87,486.074,991.068,1045.74,153.328,704.193,1178.37,240.094,945.668,1044.8
669,602.231,895.716,1516.48,211.931,721.458,1504.81,722.573,890.66,1212.6,491.252,992.178,1046.75,151.853,709.32,1179.18,241.363,949.506,1046.15
670,604.559,893.525,1516.56,211.664,724.989,1505.58,725.677,886.854,1213.38,496.514,993.437,1047.79,150.308,714.13,1180.07,242.846,952.548,1046.92
671,606.858,891.429,1516.43,211.324,728.661,1506.05,728.922,882.288,1213.58,501.636,994.944,1048.92,149.124,719.114,1180.52,245.225,957.377,1047.62
672,609.234,889.803,1516.52,211.09,732.659,1506.23,731.771,878.47,1214.26,507.267,997.483,1050.36,148.132,724.361,1180.98,247.876,961.21,1048.2
673,611.583,887.866,1516.33,211.145,736.273,1506.53,734.763,874.293,1214.55,512.426,998.582,1051.04,147.361,729.111,1181.53,250.338,964.882,1048.46
674,614.007,885.634,1516.04,211.238,740.275,1506.66,737.556,870.887,1214.74,517.838,1000.28,1051.93,146.967,734.592,1181.89,253.317,968.802,1048.94
675,616.253,884.197,1515.82,211.497,743.956,1507.09,739.822,865.197,1213.68,523.271,1001.64,1052.86,146.357,739.887,1182.52,256.38,972.895,1049.13
676,618.861,882.361,1515.53,211.764,748.124,1507.24,742.906,863.796,1214.89,528.543,1003.18,1053.79,145.978,745.604,1182.4,260.01,977,1049.69
677,621.357,880.452,1515.13,212.253,752.3,1507.29,745.398,860.314,1214.94,533.921,1004.97,1054.81,146.282,750.98,1182.75,263.547,981.166,1050.08
678,623.794,878.683,1514.74,212.722,756.756,1506.88,748.035,856.781,1214.76,539.277,1007.2,1056.03,146.281,756.84,1182.34,267.103,985.521,1050.24
679,626.379,877.053,1514.34,213.394,761.038,1507.07,750.497,853.463,1214.56,544.598,1009.14,1056.87,146.719,762.521,1182.33,271.109,989.762,1050.62
680,629.093,875.446,1513.87,214.314,765.665,1507,752.677,850.32,1214.3,549.917,1011.21,1057.84,147.399,768.311,1182.37,274.472,993.615,1050.39
681,631.659,873.768,1513.33,215.101,770.384,1506.88,754.891,847.211,1213.86,555.067,1012.89,1058.73,148.103,773.897,1182.27,279.561,998.566,1051.12
682,634.369,872.253,1512.87,216.224,775.365,1506.67,757.197,844.065,1213.33,560.369,1014.75,1059.8,148.884,780.504,1181.4,283.764,1003.49,1051.88
683,637.198,870.823,1512.36,217.384,780.831,1506.24,759.336,841.044,1212.78,565.593,1017.08,1061.02,150.186,786.184,1181.85,288.016,1007.22,1051.43
684,639.955,869.384,1511.79,218.681,785.326,1506.24,761.208,838.406,1212.27,570.858,1019.3,1062.21,151.385,792.423,1181.65,292.557,1011.98,1051.62
685,642.693,868.214,1511.36,220.275,790.562,1506.47,763.209,835.471,1211.62,576.01,1021.53,1063.27,152.879,798.727,1181.74,296.972,1016.57,1051.79
686,645.589,867.068,1510.85,221.89,795.846,1506.62,764.998,832.661,1211.03,581.038,1023.31,1064.19,154.512,804.9,1181.55,301.983,1021.62,1052.27
687,648.369,865.804,1510.29,223.635,801.597,1506.65,766.706,829.961,1210.29,586.123,1025.44,1065.48,156.053,811.638,1181.67,307.37,1026.72,1053.24
688,651.37,865.013,1509.81,225.496,806.775,1506.83,768.486,827.526,1209.67,591.324,1027.94,1066.76,157.945,818.379,1182.17,311.984,1030.71,1052.88
689,654.212,864.076,1509.24,227.673,812.275,1507.31,770.289,824.869,1208.91,596.508,1029.81,1068.05,160.059,824.912,1182.17,317.233,1035.67,1053.46
690,657.155,863.127,1508.58,229.694,818.026,1507.34,771.889,822.787,1208.28,601.606,1031.69,1069.23,162.012,832.139,1182.94,322.409,1040.34,1053.91
691,660.138,862.443,1508.13,232.136,823.424,1507.88,773.879,820.132,1207.38,606.545,1032.58,1069.84,164.145,838.915,1183.06,327.926,1045.48,1054.79
692,663.134,861.605,1507.34,234.406,829.41,1508.52,775.542,818.132,1206.43,611.818,1035.69,1071.86,166.23,845.94,1183.64,333.297,1050.35,1055.58
693,666.078,860.877,1506.71,236.826,835.01,1508.93,776.966,816.067,1205.32,617.157,1038.28,1073.19,168.845,853.187,1184.28,338.77,1055.31,1056.53
694,668.988,860.224,1505.99,239.549,841.032,1509.96,778.354,814.12,1204.23,621.718,1037.54,1072.79,170.974,860.185,1184.81,344.538,1060.7,1057.75
695,671.98,859.609,1505.32,242.089,847.108,1510.68,779.794,812.2,1203.35,627.265,1041.52,1075.05,173.402,867.702,1185.82,350.235,1064.9,1058.69
696,674.828,858.877,1504.57,244.722,852.95,1511.68,780.784,810.897,1202.29,631.83,1041.17,1074.84,176.722,874.851,1186.38,356.083,1069.88,1059.68
697,677.658,858.144,1503.69,247.379,859.285,1512.66,782.366,808.675,1201.34,636.781,1043.05,1075.84,179.363,882.633,1187.68,361.777,1074.67,1060.76
698,680.307,857.877,1502.85,250.197,865.232,1513.54,783.634,807.145,1200.14,641.681,1044.78,1076.8,182.174,890.001,1188.68,367.487,1079.49,1061.87
699,683.08,857.052,1501.84,252.885,871.654,1514.21,784.776,805.761,1198.92,646.518,1046.21,1077.4,184.537,897.637,1189.42,373.448,1084.34,1063.18
700,685.652,856.545,1500.85,255.789,878.208,1515.3,786.012,804.252,1197.72,651.316,1047.61,1078.05,187.419,904.983,1190.44,379.252,1089.18,1064.55
701,688.132,856.355,1499.88,258.704,884.384,1516.34,786.991,802.672,1196.56,655.967,1048.85,1078.64,190.372,913.334,1191.64,385.054,1093.94,1065.75
702,690.635,855.45,1499.07,261.713,890.985,1517.54,787.929,801.495,1195.31,660.617,1050.04,1079.28,193.044,920.287,1192.2,390.949,1099,1067.27
703,692.988,854.997,1498.06,264.534,897.559,1518.21,788.763,800.216,1194.06,665.263,1051.28,1079.94,195.925,928.377,1193.27,396.866,1103.91,1068.71
704,695.239,854.727,1497.24,267.645,903.877,1519.16,789.459,799.206,1192.91,669.898,1052.52,1080.58,198.945,936.272,1194.33,402.653,1108.74,1069.99
705,697.448,854.389,1496.57,270.759,910.751,1520.07,789.759,798.528,1192,674.446,1053.83,1081.25,201.85,944.044,1195.39,408.488,1113.59,1071.4
